"user","datetime","stage_duration","stage"
"AOYM4KG","2023-07-06 01:29:00.000",6,"asleep"
"AOYM4KG","2023-07-06 01:30:00.000",6,"restless"
"AOYM4KG","2023-07-06 01:31:00.000",12,"awake"
"AOYM4KG","2023-07-06 01:33:00.000",6,"restless"
"AOYM4KG","2023-07-06 01:34:00.000",12,"awake"
"AOYM4KG","2023-07-06 01:36:00.000",6,"restless"
"AOYM4KG","2023-07-06 01:37:00.000",486,"asleep"
"AOYM4KG","2023-07-06 02:58:00.000",6,"restless"
"AOYM4KG","2023-07-06 02:59:00.000",18,"asleep"
"AOYM4KG","2023-07-06 03:02:00.000",6,"restless"
"AOYM4KG","2023-07-06 03:03:00.000",330,"asleep"
"AOYM4KG","2023-07-06 03:58:00.000",6,"restless"
"AOYM4KG","2023-07-06 03:59:00.000",6,"asleep"
"AOYM4KG","2023-07-06 05:11:00.000",6,"asleep"
"AOYM4KG","2023-07-06 05:12:00.000",12,"restless"
"AOYM4KG","2023-07-06 05:14:00.000",6,"awake"
"AOYM4KG","2023-07-06 05:15:00.000",12,"restless"
"AOYM4KG","2023-07-06 05:17:00.000",426,"asleep"
"AOYM4KG","2023-07-06 06:28:00.000",6,"restless"
"AOYM4KG","2023-07-06 06:29:00.000",6,"asleep"
"AOYM4KG","2023-07-06 06:30:00.000",18,"restless"
"AOYM4KG","2023-07-06 06:33:00.000",66,"asleep"
"AOYM4KG","2023-07-06 06:44:00.000",6,"restless"
"AOYM4KG","2023-07-06 19:36:30.000",84,"asleep"
"AOYM4KG","2023-07-06 19:50:30.000",6,"restless"
"AOYM4KG","2023-07-06 19:51:30.000",12,"asleep"
"AOYM4KG","2023-07-06 19:53:30.000",6,"restless"
"AOYM4KG","2023-07-06 19:54:30.000",30,"asleep"
"AOYM4KG","2023-07-06 19:59:30.000",18,"restless"
"AOYM4KG","2023-07-06 20:02:30.000",60,"awake"
"AOYM4KG","2023-07-06 20:12:30.000",6,"restless"
"AOYM4KG","2023-07-06 20:13:30.000",18,"asleep"
"AOYM4KG","2023-07-06 20:16:30.000",48,"restless"
"AOYM4KG","2023-07-06 20:24:30.000",6,"awake"
"AOYM4KG","2023-07-06 20:25:30.000",24,"asleep"
"AOYM4KG","2023-07-06 20:29:30.000",6,"restless"
"AOYM4KG","2023-07-06 20:30:30.000",12,"asleep"
"AOYM4KG","2023-07-06 20:32:30.000",12,"restless"
"AOYM4KG","2023-07-06 20:34:30.000",510,"asleep"
"AOYM4KG","2023-07-06 21:59:30.000",24,"restless"
"AOYM4KG","2023-07-06 22:03:30.000",18,"awake"
"AOYM4KG","2023-07-06 22:06:30.000",264,"asleep"
"AOYM4KG","2023-07-06 22:50:30.000",6,"restless"
"AOYM4KG","2023-07-06 22:51:30.000",12,"asleep"
"AOYM4KG","2023-07-06 22:53:30.000",12,"restless"
"AOYM4KG","2023-07-06 22:55:30.000",30,"asleep"
"AOYM4KG","2023-07-06 23:00:30.000",42,"restless"
"AOYM4KG","2023-07-06 23:07:30.000",6,"awake"
"AOYM4KG","2023-07-06 23:08:30.000",6,"restless"
"AOYM4KG","2023-07-06 23:09:30.000",6,"awake"
"AOYM4KG","2023-07-06 23:10:30.000",396,"asleep"
"AOYM4KG","2023-07-07 00:16:30.000",6,"restless"
"AOYM4KG","2023-07-07 00:17:30.000",234,"asleep"
"AOYM4KG","2023-07-07 00:56:30.000",6,"restless"
"AOYM4KG","2023-07-07 00:57:30.000",18,"asleep"
"AOYM4KG","2023-07-07 01:00:30.000",6,"restless"
"AOYM4KG","2023-07-07 01:01:30.000",174,"asleep"
"AOYM4KG","2023-07-07 01:30:30.000",24,"restless"
"AOYM4KG","2023-07-07 01:34:30.000",6,"awake"
"AOYM4KG","2023-07-07 01:35:30.000",6,"restless"
"AOYM4KG","2023-07-07 01:36:30.000",6,"awake"
"AOYM4KG","2023-07-07 01:37:30.000",6,"restless"
"AOYM4KG","2023-07-07 01:38:30.000",126,"asleep"
"AOYM4KG","2023-07-07 01:59:30.000",6,"restless"
"AOYM4KG","2023-07-07 02:00:30.000",18,"asleep"
"AOYM4KG","2023-07-07 02:03:30.000",6,"restless"
"AOYM4KG","2023-07-07 02:04:30.000",96,"asleep"
"AOYM4KG","2023-07-07 02:20:30.000",12,"restless"
"AOYM4KG","2023-07-07 02:22:30.000",6,"asleep"
"AOYM4KG","2023-07-07 02:23:30.000",30,"restless"
"AOYM4KG","2023-07-07 02:28:30.000",258,"asleep"
"AOYM4KG","2023-07-07 03:11:30.000",12,"restless"
"AOYM4KG","2023-07-07 03:13:30.000",36,"asleep"
"AOYM4KG","2023-07-07 03:19:30.000",6,"restless"
"AOYM4KG","2023-07-07 03:20:30.000",204,"asleep"
"AOYM4KG","2023-07-07 19:56:30.000",6,"restless"
"AOYM4KG","2023-07-07 19:57:30.000",6,"awake"
"AOYM4KG","2023-07-07 19:58:30.000",24,"asleep"
"AOYM4KG","2023-07-07 20:02:30.000",6,"restless"
"AOYM4KG","2023-07-07 20:03:30.000",384,"asleep"
"AOYM4KG","2023-07-07 21:07:30.000",6,"restless"
"AOYM4KG","2023-07-07 21:08:30.000",18,"asleep"
"AOYM4KG","2023-07-07 21:11:30.000",6,"restless"
"AOYM4KG","2023-07-07 21:12:30.000",42,"asleep"
"AOYM4KG","2023-07-07 21:19:30.000",36,"restless"
"AOYM4KG","2023-07-07 21:25:30.000",12,"awake"
"AOYM4KG","2023-07-07 21:27:30.000",6,"restless"
"AOYM4KG","2023-07-07 21:28:30.000",144,"asleep"
"AOYM4KG","2023-07-07 21:52:30.000",18,"restless"
"AOYM4KG","2023-07-07 21:55:30.000",12,"asleep"
"AOYM4KG","2023-07-07 21:57:30.000",18,"restless"
"AOYM4KG","2023-07-07 22:00:30.000",6,"asleep"
"AOYM4KG","2023-07-07 22:01:30.000",12,"restless"
"AOYM4KG","2023-07-07 22:03:30.000",6,"awake"
"AOYM4KG","2023-07-07 22:04:30.000",6,"restless"
"AOYM4KG","2023-07-07 22:05:30.000",12,"awake"
"AOYM4KG","2023-07-07 22:07:30.000",6,"restless"
"AOYM4KG","2023-07-07 22:08:30.000",282,"asleep"
"AOYM4KG","2023-07-07 22:55:30.000",6,"restless"
"AOYM4KG","2023-07-07 22:56:30.000",84,"asleep"
"AOYM4KG","2023-07-07 23:10:30.000",6,"restless"
"AOYM4KG","2023-07-07 23:11:30.000",18,"asleep"
"AOYM4KG","2023-07-07 23:14:30.000",6,"restless"
"AOYM4KG","2023-07-07 23:15:30.000",150,"asleep"
"AOYM4KG","2023-07-07 23:40:30.000",6,"restless"
"AOYM4KG","2023-07-07 23:41:30.000",180,"asleep"
"AOYM4KG","2023-07-08 00:11:30.000",18,"restless"
"AOYM4KG","2023-07-08 00:14:30.000",96,"asleep"
"AOYM4KG","2023-07-08 00:30:30.000",6,"restless"
"AOYM4KG","2023-07-08 00:31:30.000",18,"asleep"
"AOYM4KG","2023-07-08 00:34:30.000",6,"restless"
"AOYM4KG","2023-07-08 00:35:30.000",36,"asleep"
"AOYM4KG","2023-07-08 00:41:30.000",24,"restless"
"AOYM4KG","2023-07-08 00:45:30.000",6,"awake"
"AOYM4KG","2023-07-08 00:46:30.000",12,"restless"
"AOYM4KG","2023-07-08 00:48:30.000",6,"awake"
"AOYM4KG","2023-07-08 00:49:30.000",612,"asleep"
"AOYM4KG","2023-07-08 02:31:30.000",6,"restless"
"AOYM4KG","2023-07-08 02:32:30.000",126,"asleep"
"AOYM4KG","2023-07-08 02:53:30.000",18,"restless"
"AOYM4KG","2023-07-08 02:56:30.000",6,"asleep"
"AOYM4KG","2023-07-08 02:57:30.000",6,"restless"
"AOYM4KG","2023-07-08 02:58:30.000",6,"asleep"
"AOYM4KG","2023-07-08 02:59:30.000",12,"restless"
"AOYM4KG","2023-07-08 03:01:30.000",6,"awake"
"AOYM4KG","2023-07-08 03:02:30.000",6,"restless"
"AOYM4KG","2023-07-08 03:03:30.000",6,"awake"
"AOYM4KG","2023-07-08 03:04:30.000",12,"asleep"
"AOYM4KG","2023-07-08 03:06:30.000",12,"restless"
"AOYM4KG","2023-07-08 03:08:30.000",30,"asleep"
"AOYM4KG","2023-07-08 03:13:30.000",6,"restless"
"AOYM4KG","2023-07-08 03:14:30.000",114,"asleep"
"AOYM4KG","2023-07-08 03:33:30.000",36,"restless"
"AOYM4KG","2023-07-08 03:39:30.000",24,"asleep"
"AOYM4KG","2023-07-08 19:38:30.000",42,"asleep"
"AOYM4KG","2023-07-08 19:45:30.000",6,"restless"
"AOYM4KG","2023-07-08 19:46:30.000",18,"asleep"
"AOYM4KG","2023-07-08 19:49:30.000",6,"restless"
"AOYM4KG","2023-07-08 19:50:30.000",714,"asleep"
"AOYM4KG","2023-07-08 21:49:30.000",12,"restless"
"AOYM4KG","2023-07-08 21:51:30.000",6,"asleep"
"AOYM4KG","2023-07-08 21:52:30.000",6,"restless"
"AOYM4KG","2023-07-08 21:53:30.000",6,"awake"
"AOYM4KG","2023-07-08 21:54:30.000",12,"restless"
"AOYM4KG","2023-07-08 21:56:30.000",6,"awake"
"AOYM4KG","2023-07-08 21:57:30.000",360,"asleep"
"AOYM4KG","2023-07-08 22:57:30.000",6,"restless"
"AOYM4KG","2023-07-08 22:58:30.000",12,"asleep"
"AOYM4KG","2023-07-08 23:00:30.000",36,"restless"
"AOYM4KG","2023-07-08 23:06:30.000",522,"asleep"
"AOYM4KG","2023-07-09 00:33:30.000",6,"restless"
"AOYM4KG","2023-07-09 00:34:30.000",6,"asleep"
"AOYM4KG","2023-07-09 00:35:30.000",6,"restless"
"AOYM4KG","2023-07-09 00:36:30.000",6,"asleep"
"AOYM4KG","2023-07-09 00:37:30.000",6,"restless"
"AOYM4KG","2023-07-09 00:38:30.000",402,"asleep"
"AOYM4KG","2023-07-09 01:45:30.000",18,"restless"
"AOYM4KG","2023-07-09 01:48:30.000",6,"asleep"
"AOYM4KG","2023-07-09 01:49:30.000",6,"restless"
"AOYM4KG","2023-07-09 01:50:30.000",6,"asleep"
"AOYM4KG","2023-07-09 01:51:30.000",6,"restless"
"AOYM4KG","2023-07-09 01:52:30.000",330,"asleep"
"AOYM4KG","2023-07-09 02:47:30.000",18,"restless"
"AOYM4KG","2023-07-09 02:50:30.000",192,"asleep"
"AOYM4KG","2023-07-09 03:22:30.000",6,"restless"
"AOYM4KG","2023-07-09 20:22:30.000",48,"asleep"
"AOYM4KG","2023-07-09 20:30:30.000",18,"restless"
"AOYM4KG","2023-07-09 20:33:30.000",6,"asleep"
"AOYM4KG","2023-07-09 20:34:30.000",6,"restless"
"AOYM4KG","2023-07-09 20:35:30.000",12,"asleep"
"AOYM4KG","2023-07-09 20:37:30.000",6,"restless"
"AOYM4KG","2023-07-09 20:38:30.000",18,"asleep"
"AOYM4KG","2023-07-09 20:41:30.000",6,"restless"
"AOYM4KG","2023-07-09 20:42:30.000",66,"asleep"
"AOYM4KG","2023-07-09 20:53:30.000",6,"restless"
"AOYM4KG","2023-07-09 20:54:30.000",30,"asleep"
"AOYM4KG","2023-07-09 20:59:30.000",24,"restless"
"AOYM4KG","2023-07-09 21:03:30.000",12,"awake"
"AOYM4KG","2023-07-09 21:05:30.000",36,"restless"
"AOYM4KG","2023-07-09 21:11:30.000",18,"asleep"
"AOYM4KG","2023-07-09 21:14:30.000",24,"restless"
"AOYM4KG","2023-07-09 21:18:30.000",24,"awake"
"AOYM4KG","2023-07-09 21:22:30.000",6,"restless"
"AOYM4KG","2023-07-09 21:23:30.000",42,"asleep"
"AOYM4KG","2023-07-09 21:30:30.000",6,"restless"
"AOYM4KG","2023-07-09 21:31:30.000",18,"asleep"
"AOYM4KG","2023-07-09 21:34:30.000",6,"restless"
"AOYM4KG","2023-07-09 21:35:30.000",228,"asleep"
"AOYM4KG","2023-07-09 22:13:30.000",12,"restless"
"AOYM4KG","2023-07-09 22:15:30.000",66,"asleep"
"AOYM4KG","2023-07-09 22:26:30.000",24,"restless"
"AOYM4KG","2023-07-09 22:30:30.000",12,"awake"
"AOYM4KG","2023-07-09 22:32:30.000",12,"restless"
"AOYM4KG","2023-07-09 22:34:30.000",102,"asleep"
"AOYM4KG","2023-07-09 22:51:30.000",6,"restless"
"AOYM4KG","2023-07-09 22:52:30.000",18,"asleep"
"AOYM4KG","2023-07-09 22:55:30.000",6,"restless"
"AOYM4KG","2023-07-09 22:56:30.000",216,"asleep"
"AOYM4KG","2023-07-09 23:32:30.000",6,"restless"
"AOYM4KG","2023-07-09 23:33:30.000",54,"asleep"
"AOYM4KG","2023-07-09 23:42:30.000",6,"restless"
"AOYM4KG","2023-07-09 23:43:30.000",12,"asleep"
"AOYM4KG","2023-07-09 23:45:30.000",6,"restless"
"AOYM4KG","2023-07-09 23:46:30.000",24,"asleep"
"AOYM4KG","2023-07-09 23:50:30.000",6,"restless"
"AOYM4KG","2023-07-09 23:51:30.000",294,"asleep"
"AOYM4KG","2023-07-10 00:40:30.000",6,"restless"
"AOYM4KG","2023-07-10 00:41:30.000",6,"asleep"
"AOYM4KG","2023-07-10 00:42:30.000",18,"restless"
"AOYM4KG","2023-07-10 00:45:30.000",6,"asleep"
"AOYM4KG","2023-07-10 00:46:30.000",24,"restless"
"AOYM4KG","2023-07-10 00:50:30.000",6,"awake"
"AOYM4KG","2023-07-10 00:51:30.000",6,"restless"
"AOYM4KG","2023-07-10 00:52:30.000",198,"asleep"
"AOYM4KG","2023-07-10 01:25:30.000",6,"restless"
"AOYM4KG","2023-07-10 01:26:30.000",294,"asleep"
"AOYM4KG","2023-07-10 02:15:30.000",6,"restless"
"AOYM4KG","2023-07-10 02:16:30.000",48,"asleep"
"AOYM4KG","2023-07-10 02:24:30.000",6,"restless"
"AOYM4KG","2023-07-10 02:25:30.000",402,"asleep"
"AOYM4KG","2023-07-10 03:32:30.000",12,"restless"
"AOYM4KG","2023-07-10 19:34:00.000",6,"awake"
"AOYM4KG","2023-07-10 19:35:00.000",6,"restless"
"AOYM4KG","2023-07-10 19:36:00.000",48,"asleep"
"AOYM4KG","2023-07-10 19:44:00.000",6,"restless"
"AOYM4KG","2023-07-10 19:45:00.000",12,"asleep"
"AOYM4KG","2023-07-10 19:47:00.000",12,"restless"
"AOYM4KG","2023-07-10 19:49:00.000",474,"asleep"
"AOYM4KG","2023-07-10 21:08:00.000",6,"restless"
"AOYM4KG","2023-07-10 21:09:00.000",108,"asleep"
"AOYM4KG","2023-07-10 21:27:00.000",6,"restless"
"AOYM4KG","2023-07-10 21:28:00.000",252,"asleep"
"AOYM4KG","2023-07-10 22:10:00.000",6,"restless"
"AOYM4KG","2023-07-10 22:11:00.000",6,"asleep"
"AOYM4KG","2023-07-10 22:12:00.000",12,"restless"
"AOYM4KG","2023-07-10 22:14:00.000",6,"awake"
"AOYM4KG","2023-07-10 22:15:00.000",6,"restless"
"AOYM4KG","2023-07-10 22:16:00.000",6,"awake"
"AOYM4KG","2023-07-10 22:17:00.000",6,"restless"
"AOYM4KG","2023-07-10 22:18:00.000",252,"asleep"
"AOYM4KG","2023-07-10 23:00:00.000",18,"restless"
"AOYM4KG","2023-07-10 23:03:00.000",84,"asleep"
"AOYM4KG","2023-07-10 23:17:00.000",6,"restless"
"AOYM4KG","2023-07-10 23:18:00.000",18,"asleep"
"AOYM4KG","2023-07-10 23:21:00.000",30,"restless"
"AOYM4KG","2023-07-10 23:26:00.000",180,"asleep"
"AOYM4KG","2023-07-10 23:56:00.000",18,"restless"
"AOYM4KG","2023-07-10 23:59:00.000",18,"asleep"
"AOYM4KG","2023-07-11 00:02:00.000",6,"restless"
"AOYM4KG","2023-07-11 00:03:00.000",6,"asleep"
"AOYM4KG","2023-07-11 00:04:00.000",12,"restless"
"AOYM4KG","2023-07-11 00:06:00.000",6,"awake"
"AOYM4KG","2023-07-11 00:07:00.000",6,"restless"
"AOYM4KG","2023-07-11 00:08:00.000",6,"awake"
"AOYM4KG","2023-07-11 00:09:00.000",282,"asleep"
"AOYM4KG","2023-07-11 00:56:00.000",6,"restless"
"AOYM4KG","2023-07-11 00:57:00.000",222,"asleep"
"AOYM4KG","2023-07-11 01:34:00.000",12,"restless"
"AOYM4KG","2023-07-11 01:36:00.000",12,"asleep"
"AOYM4KG","2023-07-11 01:38:00.000",6,"restless"
"AOYM4KG","2023-07-11 01:39:00.000",384,"asleep"
"AOYM4KG","2023-07-11 02:43:00.000",6,"restless"
"AOYM4KG","2023-07-11 02:44:00.000",66,"asleep"
"AOYM4KG","2023-07-11 02:55:00.000",6,"restless"
"AOYM4KG","2023-07-11 02:56:00.000",60,"asleep"
"AOYM4KG","2023-07-11 03:06:00.000",24,"restless"
"AOYM4KG","2023-07-11 03:10:00.000",36,"awake"
"AOYM4KG","2023-07-11 03:16:00.000",228,"asleep"
"AOYM4KG","2023-07-11 20:49:30.000",36,"asleep"
"AOYM4KG","2023-07-11 20:55:30.000",6,"restless"
"AOYM4KG","2023-07-11 20:56:30.000",54,"asleep"
"AOYM4KG","2023-07-11 21:05:30.000",12,"restless"
"AOYM4KG","2023-07-11 21:07:30.000",6,"asleep"
"AOYM4KG","2023-07-11 21:08:30.000",18,"restless"
"AOYM4KG","2023-07-11 21:11:30.000",174,"asleep"
"AOYM4KG","2023-07-11 21:40:30.000",6,"restless"
"AOYM4KG","2023-07-11 21:41:30.000",324,"asleep"
"AOYM4KG","2023-07-11 22:35:30.000",12,"restless"
"AOYM4KG","2023-07-11 22:37:30.000",288,"asleep"
"AOYM4KG","2023-07-11 23:25:30.000",6,"restless"
"AOYM4KG","2023-07-11 23:26:30.000",540,"asleep"
"AOYM4KG","2023-07-12 00:56:30.000",6,"restless"
"AOYM4KG","2023-07-12 00:57:30.000",6,"asleep"
"AOYM4KG","2023-07-12 00:58:30.000",12,"restless"
"AOYM4KG","2023-07-12 01:00:30.000",6,"awake"
"AOYM4KG","2023-07-12 01:01:30.000",24,"restless"
"AOYM4KG","2023-07-12 01:05:30.000",90,"asleep"
"AOYM4KG","2023-07-12 01:20:30.000",6,"restless"
"AOYM4KG","2023-07-12 01:21:30.000",114,"asleep"
"AOYM4KG","2023-07-12 01:40:30.000",6,"restless"
"AOYM4KG","2023-07-12 01:41:30.000",774,"asleep"
"AOYM4KG","2023-07-12 03:50:30.000",6,"restless"
"AOYM4KG","2023-07-12 03:51:30.000",150,"asleep"
"AOYM4KG","2023-07-12 04:16:30.000",12,"restless"
"AOYM4KG","2023-07-12 04:18:30.000",6,"asleep"
"AOYM4KG","2023-07-12 04:19:30.000",18,"restless"
"AOYM4KG","2023-07-12 04:22:30.000",6,"asleep"
"AOYM4KG","2023-07-12 04:23:30.000",12,"restless"
"AOYM4KG","2023-07-12 04:25:30.000",6,"awake"
"AOYM4KG","2023-07-12 04:26:30.000",6,"restless"
"AOYM4KG","2023-07-12 04:27:30.000",96,"asleep"
"AOYM4KG","2023-07-12 04:43:30.000",6,"restless"
"AOYM4KG","2023-07-12 04:44:30.000",18,"asleep"
"AOYM4KG","2023-07-12 04:47:30.000",6,"restless"
"AOYM4KG","2023-07-12 04:48:30.000",342,"asleep"
"AOYM4KG","2023-07-12 05:45:30.000",6,"restless"
"AOYM4KG","2023-07-12 05:46:30.000",198,"asleep"
"AOYM4KG","2023-07-12 06:19:30.000",6,"restless"
"AOYM4KG","2023-07-12 06:20:30.000",6,"asleep"
"AOYM4KG","2023-07-12 19:54:00.000",18,"restless"
"AOYM4KG","2023-07-12 19:57:00.000",78,"asleep"
"AOYM4KG","2023-07-12 20:10:00.000",12,"restless"
"AOYM4KG","2023-07-12 20:12:00.000",12,"asleep"
"AOYM4KG","2023-07-12 20:14:00.000",12,"restless"
"AOYM4KG","2023-07-12 20:16:00.000",6,"asleep"
"AOYM4KG","2023-07-12 20:17:00.000",12,"restless"
"AOYM4KG","2023-07-12 20:19:00.000",12,"asleep"
"AOYM4KG","2023-07-12 20:21:00.000",12,"restless"
"AOYM4KG","2023-07-12 20:23:00.000",66,"asleep"
"AOYM4KG","2023-07-12 20:34:00.000",6,"restless"
"AOYM4KG","2023-07-12 20:35:00.000",234,"asleep"
"AOYM4KG","2023-07-12 21:14:00.000",12,"restless"
"AOYM4KG","2023-07-12 21:16:00.000",300,"asleep"
"AOYM4KG","2023-07-12 22:06:00.000",24,"restless"
"AOYM4KG","2023-07-12 22:10:00.000",12,"awake"
"AOYM4KG","2023-07-12 22:12:00.000",6,"restless"
"AOYM4KG","2023-07-12 22:13:00.000",498,"asleep"
"AOYM4KG","2023-07-12 23:36:00.000",6,"restless"
"AOYM4KG","2023-07-12 23:37:00.000",408,"asleep"
"AOYM4KG","2023-07-13 00:45:00.000",24,"restless"
"AOYM4KG","2023-07-13 00:49:00.000",6,"awake"
"AOYM4KG","2023-07-13 00:50:00.000",18,"restless"
"AOYM4KG","2023-07-13 00:53:00.000",6,"awake"
"AOYM4KG","2023-07-13 00:54:00.000",408,"asleep"
"AOYM4KG","2023-07-13 02:02:00.000",6,"restless"
"AOYM4KG","2023-07-13 02:03:00.000",54,"asleep"
"AOYM4KG","2023-07-13 02:12:00.000",6,"restless"
"AOYM4KG","2023-07-13 02:13:00.000",744,"asleep"
"AOYM4KG","2023-07-13 04:17:00.000",6,"restless"
"AOYM4KG","2023-07-13 04:18:00.000",6,"asleep"
"AOYM4KG","2023-07-13 04:19:00.000",12,"restless"
"AOYM4KG","2023-07-13 04:21:00.000",6,"awake"
"AOYM4KG","2023-07-13 04:22:00.000",12,"restless"
"AOYM4KG","2023-07-13 04:24:00.000",6,"awake"
"AOYM4KG","2023-07-13 04:25:00.000",276,"asleep"
"AOYM4KG","2023-07-13 05:11:00.000",6,"restless"
"AOYM4KG","2023-07-13 05:12:00.000",168,"asleep"
"AOYM4KG","2023-07-13 05:40:00.000",6,"restless"
"AOYM4KG","2023-07-13 05:41:00.000",180,"asleep"
"AOYM4KG","2023-07-13 06:11:00.000",18,"restless"
"AOYM4KG","2023-07-13 06:14:00.000",90,"asleep"
"AOYM4KG","2023-07-13 19:57:30.000",18,"restless"
"AOYM4KG","2023-07-13 20:00:30.000",6,"asleep"
"AOYM4KG","2023-07-13 20:01:30.000",12,"restless"
"AOYM4KG","2023-07-13 20:03:30.000",594,"asleep"
"AOYM4KG","2023-07-13 21:42:30.000",6,"restless"
"AOYM4KG","2023-07-13 21:43:30.000",6,"asleep"
"AOYM4KG","2023-07-13 21:44:30.000",12,"restless"
"AOYM4KG","2023-07-13 21:46:30.000",6,"awake"
"AOYM4KG","2023-07-13 21:47:30.000",6,"restless"
"AOYM4KG","2023-07-13 21:48:30.000",6,"awake"
"AOYM4KG","2023-07-13 21:49:30.000",6,"restless"
"AOYM4KG","2023-07-13 21:50:30.000",276,"asleep"
"AOYM4KG","2023-07-13 22:36:30.000",12,"restless"
"AOYM4KG","2023-07-13 22:38:30.000",12,"asleep"
"AOYM4KG","2023-07-13 22:40:30.000",6,"restless"
"AOYM4KG","2023-07-13 22:41:30.000",36,"asleep"
"AOYM4KG","2023-07-13 22:47:30.000",6,"restless"
"AOYM4KG","2023-07-13 22:48:30.000",18,"asleep"
"AOYM4KG","2023-07-13 22:51:30.000",6,"restless"
"AOYM4KG","2023-07-13 22:52:30.000",30,"asleep"
"AOYM4KG","2023-07-13 22:57:30.000",18,"restless"
"AOYM4KG","2023-07-13 23:00:30.000",150,"asleep"
"AOYM4KG","2023-07-13 23:25:30.000",6,"restless"
"AOYM4KG","2023-07-13 23:26:30.000",48,"asleep"
"AOYM4KG","2023-07-13 23:34:30.000",6,"restless"
"AOYM4KG","2023-07-13 23:35:30.000",6,"asleep"
"AOYM4KG","2023-07-13 23:36:30.000",12,"restless"
"AOYM4KG","2023-07-13 23:38:30.000",6,"awake"
"AOYM4KG","2023-07-13 23:39:30.000",12,"restless"
"AOYM4KG","2023-07-13 23:41:30.000",6,"awake"
"AOYM4KG","2023-07-13 23:42:30.000",324,"asleep"
"AOYM4KG","2023-07-14 00:36:30.000",12,"restless"
"AOYM4KG","2023-07-14 00:38:30.000",12,"asleep"
"AOYM4KG","2023-07-14 00:40:30.000",6,"restless"
"AOYM4KG","2023-07-14 00:41:30.000",180,"asleep"
"AOYM4KG","2023-07-14 01:11:30.000",6,"restless"
"AOYM4KG","2023-07-14 01:12:30.000",120,"asleep"
"AOYM4KG","2023-07-14 01:32:30.000",6,"restless"
"AOYM4KG","2023-07-14 01:33:30.000",6,"asleep"
"AOYM4KG","2023-07-14 01:34:30.000",6,"restless"
"AOYM4KG","2023-07-14 01:35:30.000",6,"asleep"
"AOYM4KG","2023-07-14 01:36:30.000",6,"restless"
"AOYM4KG","2023-07-14 01:37:30.000",192,"asleep"
"AOYM4KG","2023-07-14 02:09:30.000",12,"restless"
"AOYM4KG","2023-07-14 02:11:30.000",12,"asleep"
"AOYM4KG","2023-07-14 02:13:30.000",6,"restless"
"AOYM4KG","2023-07-14 02:14:30.000",96,"asleep"
"AOYM4KG","2023-07-14 02:30:30.000",30,"restless"
"AOYM4KG","2023-07-14 02:35:30.000",102,"asleep"
"AOYM4KG","2023-07-14 02:52:30.000",24,"restless"
"AOYM4KG","2023-07-14 20:02:00.000",12,"asleep"
"AOYM4KG","2023-07-14 20:04:00.000",24,"restless"
"AOYM4KG","2023-07-14 20:08:00.000",12,"asleep"
"AOYM4KG","2023-07-14 20:10:00.000",6,"restless"
"AOYM4KG","2023-07-14 20:11:00.000",30,"asleep"
"AOYM4KG","2023-07-14 20:16:00.000",6,"restless"
"AOYM4KG","2023-07-14 20:17:00.000",18,"asleep"
"AOYM4KG","2023-07-14 20:20:00.000",6,"restless"
"AOYM4KG","2023-07-14 20:21:00.000",36,"asleep"
"AOYM4KG","2023-07-14 20:27:00.000",6,"restless"
"AOYM4KG","2023-07-14 20:28:00.000",294,"asleep"
"AOYM4KG","2023-07-14 21:17:00.000",6,"restless"
"AOYM4KG","2023-07-14 21:18:00.000",18,"asleep"
"AOYM4KG","2023-07-14 21:21:00.000",6,"restless"
"AOYM4KG","2023-07-14 21:22:00.000",72,"asleep"
"AOYM4KG","2023-07-14 21:34:00.000",6,"restless"
"AOYM4KG","2023-07-14 21:35:00.000",372,"asleep"
"AOYM4KG","2023-07-14 22:37:00.000",6,"restless"
"AOYM4KG","2023-07-14 22:38:00.000",18,"asleep"
"AOYM4KG","2023-07-14 22:41:00.000",6,"restless"
"AOYM4KG","2023-07-14 22:42:00.000",78,"asleep"
"AOYM4KG","2023-07-14 22:55:00.000",18,"restless"
"AOYM4KG","2023-07-14 22:58:00.000",6,"awake"
"AOYM4KG","2023-07-14 22:59:00.000",18,"restless"
"AOYM4KG","2023-07-14 23:02:00.000",6,"awake"
"AOYM4KG","2023-07-14 23:03:00.000",6,"restless"
"AOYM4KG","2023-07-14 23:04:00.000",378,"asleep"
"AOYM4KG","2023-07-15 00:07:00.000",6,"restless"
"AOYM4KG","2023-07-15 00:08:00.000",18,"asleep"
"AOYM4KG","2023-07-15 00:11:00.000",6,"restless"
"AOYM4KG","2023-07-15 00:12:00.000",162,"asleep"
"AOYM4KG","2023-07-15 00:39:00.000",6,"restless"
"AOYM4KG","2023-07-15 00:40:00.000",18,"asleep"
"AOYM4KG","2023-07-15 00:43:00.000",18,"restless"
"AOYM4KG","2023-07-15 00:46:00.000",6,"asleep"
"AOYM4KG","2023-07-15 00:47:00.000",12,"restless"
"AOYM4KG","2023-07-15 00:49:00.000",12,"awake"
"AOYM4KG","2023-07-15 00:51:00.000",6,"restless"
"AOYM4KG","2023-07-15 00:52:00.000",6,"awake"
"AOYM4KG","2023-07-15 00:53:00.000",120,"asleep"
"AOYM4KG","2023-07-15 01:13:00.000",24,"restless"
"AOYM4KG","2023-07-15 01:17:00.000",102,"asleep"
"AOYM4KG","2023-07-15 01:34:00.000",18,"restless"
"AOYM4KG","2023-07-15 01:37:00.000",6,"asleep"
